Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.10.5-23.52.152.146-59033-443-6,192.168.10.5,59033,23.52.152.146,443,6,4/7/2017 3:19,115547169,22,19,740,5703.0,376,0,33.63636364,90.43521515,1460,0,300.1578947,524.646152,55.76077766,0.354833445,2888679.225,4501970.276,10000000.0,3.0,116000000.0,5502246.143,4967445.061,10000000.0,3.0,111000000.0,6150769.333,5008627.254,10100000.0,46.0,0,0,0,0,452,524,0.190398434,0.164435011,0,1460,153.4047619,378.5278969,143283.3688,0,0,0,1,0,0,0,0,0,157.1463415,33.63636364,300.1578947,452,0,0,0,0,0,0,22,740,19,5703,8192,980,15,20,60098.27273,119389.1202,420070.0,24036.0,10000000.0,9225.978689,10000000.0,9997670.0,BENIGN
172.217.12.142-192.168.10.15-443-57038-6,192.168.10.15,57038,172.217.12.142,443,6,4/7/2017 3:19,117271550,7,7,552,828.0,414,0,78.85714286,149.5631735,452,0,118.2857143,168.0056688,11.76755999,0.119381043,9020888.462,22000000.0,58900000.0,1.0,117000000.0,19500000.0,30200000.0,58900000.0,206.0,117000000.0,19500000.0,30200000.0,59000000.0,1.0,1,0,0,0,140,140,0.059690522,0.059690522,0,452,119.6,169.4262587,28705.25714,0,1,0,0,1,0,0,0,1,128.1428571,78.85714286,118.2857143,140,0,0,0,0,0,0,7,552,7,828,254,377,3,20,107699.5,29823.64271,128788.0,86611.0,58500000.0,623592.5206,58900000.0,58000000.0,BENIGN
192.168.10.25-104.97.127.199-61065-443-6,192.168.10.25,61065,104.97.127.199,443,6,4/7/2017 3:19,32046109,2,0,74,0.0,37,37,37.0,0.0,0,0,0.0,0.0,2.309172699,0.062410073,32000000.0,0.0,32000000.0,32000000.0,32000000.0,32000000.0,0.0,32000000.0,32000000.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,0.062410073,0.0,37,37,37.0,0.0,0.0,0,1,0,0,1,1,0,0,0,55.5,37.0,0.0,64,0,0,0,0,0,0,2,74,0,0,33304,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-53-60560-17,192.168.10.5,60560,192.168.10.3,53,17,4/7/2017 3:19,50054,2,2,88,198.0,44,44,44.0,0.0,99,99,99.0,0.0,5713.829065,79.91369321,16684.66667,28853.66544,50002.0,4.0,48.0,48.0,0.0,48.0,48.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,40,40,39.95684661,39.95684661,44,99,66.0,30.12474066,907.5,0,0,0,0,0,0,0,0,1,82.5,44.0,99.0,40,0,0,0,0,0,0,2,88,2,198,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.5-63.251.240.12-59225-443-6,192.168.10.5,59225,63.251.240.12,443,6,4/7/2017 3:19,30270,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,66.0720185,30270.0,0.0,30270.0,30270.0,30270.0,30270.0,0.0,30270.0,30270.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,66.0720185,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,252,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.15-31.13.80.12-57079-443-6,192.168.10.15,57079,31.13.80.12,443,6,4/7/2017 3:19,95748,7,10,504,3913.0,198,0,72.0,92.36882591,1410,0,391.3,574.2993896,46131.51189,177.5494005,5984.25,8906.914374,22193.0,1.0,77182.0,12863.66667,9916.93333,23487.0,360.0,73720.0,8191.111111,12326.89666,30910.0,1.0,0,0,0,0,152,212,73.10857668,104.4408238,0,1410,245.3888889,453.9455965,206066.6046,0,0,0,1,0,0,0,0,1,259.8235294,72.0,391.3,152,0,0,0,0,0,0,7,504,10,3913,8192,119,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.25-53-54681-17,192.168.10.25,54681,192.168.10.3,53,17,4/7/2017 3:19,120991,2,2,68,166.0,34,34,34.0,0.0,83,83,83.0,0.0,1934.028151,33.06031027,40330.33333,69848.12424,120984.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,88,40,16.53015514,16.53015514,34,83,53.6,26.83840532,720.3,0,0,0,0,0,0,0,0,1,67.0,34.0,83.0,88,0,0,0,0,0,0,2,68,2,166,-1,-1,1,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-61194-17,192.168.10.3,61194,192.168.10.1,53,17,4/7/2017 3:19,48427,1,1,56,152.0,56,56,56.0,0.0,152,152,152.0,0.0,4295.124621,41.2992752,48427.0,0.0,48427.0,48427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,20.6496376,20.6496376,56,152,88.0,55.42562584,3072.0,0,0,0,0,0,0,0,0,1,132.0,56.0,152.0,44,0,0,0,0,0,0,1,56,1,152,-1,-1,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.217.10.99-192.168.10.25-80-61247-6,192.168.10.25,61247,172.217.10.99,80,6,4/7/2017 3:19,16021310,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.124833737,16000000.0,0.0,16000000.0,16000000.0,16000000.0,16000000.0,0.0,16000000.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,0.124833737,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,32832,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.15-53-51911-17,192.168.10.15,51911,192.168.10.3,53,17,4/7/2017 3:19,23827,2,2,84,172.0,42,42,42.0,0.0,86,86,86.0,0.0,10744.11382,167.8767784,7942.333333,13751.32871,23821.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,83.93838922,83.93838922,42,86,59.6,24.09979253,580.8,0,0,0,0,0,0,0,0,1,74.5,42.0,86.0,40,0,0,0,0,0,0,2,84,2,172,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.25-52.84.141.196-62337-443-6,192.168.10.25,62337,52.84.141.196,443,6,4/7/2017 3:19,146203,13,10,988,5952.0,517,0,76.0,152.5800336,1448,0,595.2,666.7422957,47468.24621,157.3155134,6645.590909,13431.21786,55002.0,1.0,146203.0,12183.58333,18083.38089,59430.0,1.0,123020.0,13668.88889,20429.27985,55658.0,49.0,0,0,0,0,428,328,88.91746407,68.39804929,0,1448,289.1666667,506.1009237,256138.1449,0,0,0,1,0,0,0,0,0,301.7391304,76.0,595.2,428,0,0,0,0,0,0,13,988,10,5952,65535,122,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.217.12.198-192.168.10.25-443-62891-6,172.217.12.198,443,192.168.10.25,62891,6,4/7/2017 3:20,62,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,32258.06452,62.0,0.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,16129.03226,16129.03226,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,349,32832,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-62255-17,192.168.10.3,62255,192.168.10.1,53,17,4/7/2017 3:20,48632,1,1,52,172.0,52,52,52.0,0.0,172,172,172.0,0.0,4606.020727,41.12518506,48632.0,0.0,48632.0,48632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,20.56259253,20.56259253,52,172,92.0,69.2820323,4800.0,0,0,0,0,0,0,0,0,1,138.0,52.0,172.0,32,0,0,0,0,0,0,1,52,1,172,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.19-74.125.22.154-53214-443-6,192.168.10.19,53214,74.125.22.154,443,6,4/7/2017 3:20,64875277,9,7,31,0.0,31,0,3.444444444,10.33333333,0,0,0.0,0.0,0.477839964,0.246627078,4325018.467,4943227.347,10000000.0,61.0,64900000.0,8109409.625,3833249.377,10100000.0,61.0,60500000.0,10100000.0,203.3899375,10100000.0,10100000.0,0,0,0,0,288,224,0.138727731,0.107899347,0,31,1.823529412,7.518604376,56.52941176,0,0,0,0,1,0,0,0,0,1.9375,3.444444444,0.0,288,0,0,0,0,0,0,9,31,7,0,306,190,1,32,48611.83333,126.1703874,48780.0,48485.0,10000000.0,142.9705098,10000000.0,10000000.0,BENIGN
172.217.11.1-192.168.10.25-443-63096-6,192.168.10.25,63096,172.217.11.1,443,6,4/7/2017 3:20,33034333,22,16,3087,15324.0,1333,0,140.3181818,380.7558131,1418,0,957.75,623.7187935,557.3292489,1.150318367,892819.8108,5343650.138,32500000.0,1.0,33000000.0,1573063.476,7090466.274,32500000.0,1.0,480636.0,32042.4,86620.13794,336725.0,48.0,0,0,0,0,716,520,0.665973792,0.484344576,0,1418,472.0769231,634.4945516,402583.336,0,0,0,1,0,0,0,0,0,484.5,140.3181818,957.75,716,0,0,0,0,0,0,22,3087,16,15324,65535,383,7,32,517128.0,0.0,517128.0,517128.0,32500000.0,0.0,32500000.0,32500000.0,BENIGN
192.168.10.3-192.168.10.9-53-54597-17,192.168.10.9,54597,192.168.10.3,53,17,4/7/2017 3:20,49133,2,2,112,480.0,56,56,56.0,0.0,240,240,240.0,0.0,12048.92842,81.41167851,16377.66667,28360.8886,49126.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,40.70583925,40.70583925,56,240,129.6,100.7809506,10156.8,0,0,0,0,0,0,0,0,1,162.0,56.0,240.0,40,0,0,0,0,0,0,2,112,2,480,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.25-53-62959-17,192.168.10.25,62959,192.168.10.3,53,17,4/7/2017 3:20,60891,2,2,66,322.0,33,33,33.0,0.0,161,161,161.0,0.0,6372.041845,65.69115304,20297.0,35073.16283,60796.0,47.0,47.0,47.0,0.0,47.0,47.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40,40,32.84557652,32.84557652,33,161,84.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,105.25,33.0,161.0,40,0,0,0,0,0,0,2,66,2,322,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.17-209.242.224.117-123-123-17,192.168.10.17,123,209.242.224.117,123,17,4/7/2017 3:20,37431,1,1,48,48.0,48,48,48.0,0.0,48,48,48.0,0.0,2564.719083,53.43164756,37431.0,0.0,37431.0,37431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,26.71582378,26.71582378,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.51-53-21807-17,192.168.10.51,21807,192.168.10.3,53,17,4/7/2017 3:20,200,2,2,64,204.0,32,32,32.0,0.0,102,102,102.0,0.0,1340000.0,20000.0,66.66666667,109.4090185,193.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,64,10000.0,10000.0,32,102,60.0,38.34057903,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,64,0,0,0,0,0,0,2,64,2,204,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.25-53-61868-17,192.168.10.25,61868,192.168.10.3,53,17,4/7/2017 3:20,1317,2,2,70,240.0,35,35,35.0,0.0,120,120,120.0,0.0,235383.4472,3037.205771,439.0,676.3660252,1220.0,48.0,49.0,49.0,0.0,49.0,49.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,88,88,1518.602885,1518.602885,35,120,69.0,46.55641739,2167.5,0,0,0,0,0,0,0,0,1,86.25,35.0,120.0,88,0,0,0,0,0,0,2,70,2,240,-1,-1,1,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.25-34.197.194.114-63035-443-6,34.197.194.114,443,192.168.10.25,63035,6,4/7/2017 3:20,102176,2,2,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39.14813655,34058.66667,58931.58714,102107.0,20.0,102176.0,102176.0,0.0,102176.0,102176.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,64,40,19.57406827,19.57406827,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,2,0,122,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.15-200.252.60.24-57066-443-6,192.168.10.15,57066,200.252.60.24,443,6,4/7/2017 3:21,27,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,74074.07407,27.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,37037.03704,37037.03704,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,256,41,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.15-200.252.60.24-57071-443-6,200.252.60.24,443,192.168.10.15,57071,6,4/7/2017 3:21,5,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,400000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,40,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.16-192.168.10.50-49216-22-6,192.168.10.50,22,192.168.10.16,49216,6,4/7/2017 3:22,82,1,2,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,36585.36585,41.0,11.3137085,49.0,33.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,32,64,12195.12195,24390.2439,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,243,290,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.15-53-55282-17,192.168.10.15,55282,192.168.10.3,53,17,4/7/2017 3:22,23906,2,2,54,190.0,27,27,27.0,0.0,95,95,95.0,0.0,10206.64268,167.3220112,7968.666667,13757.98831,23855.0,2.0,49.0,49.0,0.0,49.0,49.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,64,64,83.66100561,83.66100561,27,95,54.2,37.24513391,1387.2,0,0,0,0,0,0,0,0,1,67.75,27.0,95.0,64,0,0,0,0,0,0,2,54,2,190,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.16-52.84.145.242-59018-443-6,52.84.145.242,443,192.168.10.16,59018,6,4/7/2017 3:22,67,2,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,44776.1194,33.5,43.13351365,64.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,29850.74627,14925.37313,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,118,305,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.15-53-55231-17,192.168.10.15,55231,192.168.10.3,53,17,4/7/2017 3:22,23717,2,2,58,168.0,29,29,29.0,0.0,84,84,84.0,0.0,9529.02981,168.6553949,7905.666667,13686.95417,23710.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,84.32769743,84.32769743,29,84,51.0,30.12474066,907.5,0,0,0,0,0,0,0,0,1,63.75,29.0,84.0,40,0,0,0,0,0,0,2,58,2,168,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.5-104.16.163.13-59101-443-6,192.168.10.5,59101,104.16.163.13,443,6,4/7/2017 3:22,5184818,5,1,123,46.0,46,0,24.6,23.27659769,46,46,46.0,0.0,32.59516535,1.157224805,1036963.6,2268813.436,5095419.0,4.0,5184818.0,1296204.5,2532954.67,5095419.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,100,20,0.964354004,0.192870801,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46.0,100,0,0,0,0,0,0,5,123,1,46,255,33,2,20,65578.0,0.0,65578.0,65578.0,5095419.0,0.0,5095419.0,5095419.0,BENIGN
192.168.10.3-192.168.10.15-53-56751-17,192.168.10.15,56751,192.168.10.3,53,17,4/7/2017 3:22,155644,4,2,128,182.0,32,32,32.0,0.0,91,91,91.0,0.0,1991.724705,38.54951042,31128.8,57720.44431,132874.0,1.0,132923.0,44307.66667,76700.69819,132874.0,1.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,80,40,25.69967361,12.84983681,32,91,48.85714286,28.78905215,828.8095238,0,0,0,0,0,0,0,0,0,57.0,32.0,91.0,80,0,0,0,0,0,0,4,128,2,182,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.15-53-64513-17,192.168.10.15,64513,192.168.10.3,53,17,4/7/2017 3:22,771,2,2,88,218.0,44,44,44.0,0.0,109,109,109.0,0.0,396887.1595,5188.067445,257.0,439.9409051,765.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,2594.033722,2594.033722,44,109,70.0,35.60196624,1267.5,0,0,0,0,0,0,0,0,1,87.5,44.0,109.0,40,0,0,0,0,0,0,2,88,2,218,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.15-85.215.2.53-57202-80-6,192.168.10.15,57202,85.215.2.53,80,6,4/7/2017 3:22,98151,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20.37676641,98151.0,0.0,98151.0,98151.0,98151.0,98151.0,0.0,98151.0,98151.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,20.37676641,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-62095-17,192.168.10.3,62095,192.168.10.1,53,17,4/7/2017 3:22,77897601,2,2,80,195.0,41,39,40.0,1.414213562,138,57,97.5,57.27564928,3.530275599,0.051349463,26000000.0,44900000.0,77800000.0,48041.0,77800000.0,77800000.0,0.0,77800000.0,77800000.0,77800000.0,77800000.0,0.0,77800000.0,77800000.0,0,0,0,0,40,40,0.025674732,0.025674732,39,138,63.2,42.44054665,1801.2,0,0,0,0,0,0,0,0,1,79.0,40.0,97.5,40,0,0,0,0,0,0,2,80,2,195,-1,-1,1,20,60128.0,0.0,60128.0,60128.0,77800000.0,0.0,77800000.0,77800000.0,BENIGN
192.168.10.3-192.168.10.15-53-55727-17,192.168.10.15,55727,192.168.10.3,53,17,4/7/2017 3:22,48508,2,2,90,200.0,45,45,45.0,0.0,100,100,100.0,0.0,5978.395316,82.46062505,16169.33333,27961.94861,48457.0,3.0,48.0,48.0,0.0,48.0,48.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,64,41.23031253,41.23031253,45,100,67.0,30.12474066,907.5,0,0,0,0,0,0,0,0,1,83.75,45.0,100.0,40,0,0,0,0,0,0,2,90,2,200,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.15-53-53118-17,192.168.10.15,53118,192.168.10.3,53,17,4/7/2017 3:22,48104,2,2,88,214.0,44,44,44.0,0.0,107,107,107.0,0.0,6278.064194,83.15316814,16034.66667,27765.92915,48096.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,40,41.57658407,41.57658407,44,107,69.2,34.50652112,1190.7,0,0,0,0,0,0,0,0,1,86.5,44.0,107.0,64,0,0,0,0,0,0,2,88,2,214,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.15-53-60553-17,192.168.10.15,60553,192.168.10.3,53,17,4/7/2017 3:22,23769,2,2,84,222.0,42,42,42.0,0.0,111,111,111.0,0.0,12873.9114,168.2864235,7923.0,13717.8424,23763.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,84.14321175,84.14321175,42,111,69.6,37.79285647,1428.3,0,0,0,0,0,0,0,0,1,87.0,42.0,111.0,40,0,0,0,0,0,0,2,84,2,222,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-62343-17,192.168.10.3,62343,192.168.10.1,53,17,4/7/2017 3:22,47626,1,1,42,58.0,42,42,42.0,0.0,58,58,58.0,0.0,2099.693445,41.9938689,47626.0,0.0,47626.0,47626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,20.99693445,20.99693445,42,58,47.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,71.0,42.0,58.0,20,0,0,0,0,0,0,1,42,1,58,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.217.11.46-192.168.10.17-443-33401-6,172.217.11.46,443,192.168.10.17,33401,6,4/7/2017 3:22,209,2,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14354.06699,104.5,71.4177849,155.0,54.0,209.0,209.0,0.0,209.0,209.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,9569.37799,4784.688995,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,349,310,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.9-104.16.130.65-7998-80-6,192.168.10.9,7998,104.16.130.65,80,6,4/7/2017 3:23,46575861,8,10,274,5025.0,270,0,34.25,95.2586704,2105,0,502.5,827.9266272,113.7713804,0.386466286,2739756.529,4386594.847,10000000.0,4.0,40600000.0,5801242.571,5249947.061,10000000.0,15063.0,46600000.0,5173421.556,4947466.357,10000000.0,49.0,0,0,0,0,172,260,0.171762794,0.214703492,0,2105,278.8947368,636.364055,404959.2105,0,0,0,1,0,0,0,0,1,294.3888889,34.25,502.5,172,0,0,0,0,0,0,8,274,10,5025,8192,30,5,20,155185.25,280375.835,575749.0,14958.0,9996989.25,4353.655428,10000000.0,9993560.0,BENIGN
192.168.10.3-192.168.10.8-53-51424-17,192.168.10.8,51424,192.168.10.3,53,17,4/7/2017 3:23,576273,2,2,86,288.0,43,43,43.0,0.0,144,144,144.0,0.0,648.9979576,6.941154626,192091.0,332705.3095,576266.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,40,3.470577313,3.470577313,43,144,83.4,55.31997831,3060.3,0,0,0,0,0,0,0,0,1,104.25,43.0,144.0,64,0,0,0,0,0,0,2,86,2,288,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-60106-17,192.168.10.3,60106,192.168.10.1,53,17,4/7/2017 3:23,30513,1,1,33,102.0,33,33,33.0,0.0,102,102,102.0,0.0,4424.343722,65.54583292,30513.0,0.0,30513.0,30513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,32.77291646,32.77291646,33,102,56.0,39.83716857,1587.0,0,0,0,0,0,0,0,0,1,84.0,33.0,102.0,32,0,0,0,0,0,0,1,33,1,102,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-60425-17,192.168.10.3,60425,192.168.10.1,53,17,4/7/2017 3:23,75483,1,1,54,108.0,54,54,54.0,0.0,108,108,108.0,0.0,2146.17861,26.49603222,75483.0,0.0,75483.0,75483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,13.24801611,13.24801611,54,108,72.0,31.17691454,972.0,0,0,0,0,0,0,0,0,1,108.0,54.0,108.0,32,0,0,0,0,0,0,1,54,1,108,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
